"date","region","cases","cumulative_cases"
2020-12-03,"Far North East",1,266
2020-12-03,"Far North West",9,627
2020-12-03,"North Central",20,869
2020-12-03,"North East",2,312
2020-12-03,"North West",21,678
2020-12-03,"Not Assigned",-3,30
2020-12-03,"Regina",112,1746
2020-12-03,"Saskatoon",50,2802
2020-12-03,"South Central",10,422
2020-12-03,"South East",6,303
2020-12-03,"South West",21,463
2020-12-04,"Central East",9,374
2020-12-04,"Central West",7,285
2020-12-04,"Far North Central",0,83
2020-12-04,"Far North East",11,277
2020-12-04,"Far North West",9,636
2020-12-04,"North Central",47,916
2020-12-04,"North East",7,319
2020-12-04,"North West",12,692
2020-12-04,"Not Assigned",16,46
2020-12-04,"Regina",83,1829
2020-12-04,"Saskatoon",50,2852
2020-12-04,"South Central",9,431
2020-12-04,"South East",9,312
2020-12-04,"South West",12,475
2020-12-05,"Central East",8,382
2020-12-05,"Central West",8,293
2020-12-05,"Far North Central",0,83
2020-12-05,"Far North East",17,294
2020-12-05,"Far North West",8,644
2020-12-05,"North Central",33,956
2020-12-05,"North East",10,330
2020-12-05,"North West",18,711
2020-12-05,"Not Assigned",-4,42
2020-12-05,"Regina",51,1880
2020-12-05,"Saskatoon",4,2856
2020-12-05,"South Central",6,437
2020-12-05,"South East",13,326
2020-12-05,"South West",21,496
2020-12-06,"Central East",10,393
2020-12-06,"Central West",5,297
2020-12-06,"Far North Central",0,83
2020-12-06,"Far North East",18,312
2020-12-06,"Far North West",15,659
2020-12-06,"North Central",39,999
2020-12-06,"North East",10,341
2020-12-06,"North West",26,736
2020-12-06,"Not Assigned",-10,32
2020-12-06,"Regina",60,1940
2020-12-06,"Saskatoon",205,3065
2020-12-06,"South Central",12,449
2020-12-06,"South East",6,331
2020-12-06,"South West",6,502
2020-12-07,"Central East",7,400
2020-12-07,"Central West",0,297
2020-12-07,"Far North Central",1,84
2020-12-07,"Far North East",6,318
2020-12-07,"Far North West",21,680
2020-12-07,"North Central",28,1027
2020-12-07,"North East",6,347
2020-12-07,"North West",26,762
2020-12-07,"Not Assigned",1,33
2020-12-07,"Regina",80,2020
2020-12-07,"Saskatoon",72,3138
2020-12-07,"South Central",4,453
2020-12-07,"South East",12,343
2020-12-07,"South West",8,510
2020-12-08,"Central East",4,404
2020-12-08,"Central West",7,304
2020-12-08,"Far North Central",0,84
2020-12-08,"Far North East",10,328
2020-12-08,"Far North West",13,694
2020-12-08,"North Central",30,1057
2020-12-08,"North East",5,352
2020-12-08,"North West",18,783
2020-12-08,"Not Assigned",-1,32
2020-12-08,"Regina",25,2047
2020-12-08,"Saskatoon",62,3200
2020-12-08,"South Central",1,454
2020-12-08,"South East",1,344
2020-12-08,"South West",4,514
2020-12-09,"Central East",2,406
2020-12-09,"Central West",4,308
2020-12-09,"Far North Central",1,85
2020-12-09,"Far North East",15,344
2020-12-09,"Far North West",14,709
2020-12-09,"North Central",35,1093
2020-12-09,"North East",1,353
2020-12-09,"North West",26,808
2020-12-09,"Not Assigned",0,32
2020-12-09,"Regina",131,2177
2020-12-09,"Saskatoon",59,3260
2020-12-09,"South Central",3,457
2020-12-09,"South East",5,349
2020-12-09,"South West",4,518
2020-12-10,"Central East",6,412
2020-12-10,"Central West",1,309
2020-12-10,"Far North Central",3,88
2020-12-10,"Far North East",15,360
2020-12-10,"Far North West",15,724
2020-12-10,"North Central",37,1130
2020-12-10,"North East",9,362
2020-12-10,"North West",47,856
2020-12-10,"Not Assigned",2,34
2020-12-10,"Regina",53,2230
2020-12-10,"Saskatoon",109,3369
2020-12-10,"South Central",2,459
2020-12-10,"South East",8,357
2020-12-10,"South West",15,533
2020-12-11,"Central East",6,418
2020-12-11,"Central West",3,312
2020-12-11,"Far North Central",1,89
2020-12-11,"Far North East",13,374
2020-12-11,"Far North West",19,746
2020-12-11,"North Central",34,1165
2020-12-11,"North East",9,371
2020-12-11,"North West",24,881
2020-12-11,"Not Assigned",-2,32
2020-12-11,"Regina",50,2280
2020-12-11,"Saskatoon",65,3436
2020-12-11,"South Central",7,466
2020-12-11,"South East",14,371
2020-12-11,"South West",1,534
2020-12-12,"Central East",13,431
2020-12-12,"Central West",2,314
2020-12-12,"Far North Central",0,89
2020-12-12,"Far North East",19,394
2020-12-12,"Far North West",8,754
2020-12-12,"North Central",23,1189
2020-12-12,"North East",5,376
2020-12-12,"North West",43,924
2020-12-12,"Not Assigned",0,32
2020-12-12,"Regina",57,2337
2020-12-12,"Saskatoon",78,3514
2020-12-12,"South Central",12,478
2020-12-12,"South East",10,381
2020-12-12,"South West",2,536
2020-12-13,"Central East",8,439
2020-12-13,"Central West",3,317
2020-12-13,"Far North Central",0,89
2020-12-13,"Far North East",9,405
2020-12-13,"Far North West",15,769
2020-12-13,"North Central",15,1204
2020-12-13,"North East",6,382
2020-12-13,"North West",39,965
2020-12-13,"Not Assigned",-3,29
2020-12-13,"Regina",57,2394
2020-12-13,"Saskatoon",53,3568
2020-12-13,"South Central",6,484
2020-12-13,"South East",5,386
2020-12-13,"South West",4,540
2020-12-14,"Central East",16,455
2020-12-14,"Central West",2,319
2020-12-14,"Far North Central",3,92
2020-12-14,"Far North East",14,418
2020-12-14,"Far North West",8,777
2020-12-14,"North Central",50,1254
2020-12-14,"North East",17,399
2020-12-14,"North West",30,995
2020-12-14,"Not Assigned",7,36
2020-12-14,"Regina",59,2453
2020-12-14,"Saskatoon",51,3618
2020-12-14,"South Central",5,489
2020-12-14,"South East",6,392
2020-12-14,"South West",1,541
2020-12-15,"Central East",5,460
2020-12-15,"Central West",0,319
2020-12-15,"Far North Central",1,93
2020-12-15,"Far North East",11,429
2020-12-15,"Far North West",13,790
2020-12-15,"North Central",21,1275
2020-12-15,"North East",2,401
2020-12-15,"North West",28,1023
2020-12-15,"Not Assigned",0,36
2020-12-15,"Regina",37,2493
2020-12-15,"Saskatoon",53,3671
2020-12-15,"South Central",5,494
2020-12-15,"South East",14,406
2020-12-15,"South West",1,542
2020-12-16,"Central East",2,461
2020-12-16,"Central West",1,320
2020-12-16,"Far North Central",2,95
2020-12-16,"Far North East",13,442
2020-12-16,"Far North West",3,793
2020-12-16,"North Central",28,1304
2020-12-16,"North East",2,403
2020-12-16,"North West",35,1059
2020-12-16,"Not Assigned",4,40
2020-12-16,"Regina",30,2524
2020-12-16,"Saskatoon",38,3709
2020-12-16,"South Central",2,496
2020-12-16,"South East",1,406
2020-12-16,"South West",1,542
2020-12-17,"Central East",7,468
2020-12-17,"Central West",0,320
2020-12-17,"Far North Central",1,97
2020-12-17,"Far North East",15,458
2020-12-17,"Far North West",5,798
2020-12-17,"North Central",32,1339
2020-12-17,"North East",9,412
2020-12-17,"North West",26,1085
2020-12-17,"Not Assigned",4,44
2020-12-17,"Regina",40,2564
2020-12-17,"Saskatoon",81,3790
2020-12-17,"South Central",7,503
2020-12-17,"South East",3,409
2020-12-17,"South West",3,545
2020-12-18,"Central East",4,472
2020-12-18,"Central West",5,325
2020-12-18,"Far North Central",1,99
2020-12-18,"Far North East",28,486
2020-12-18,"Far North West",12,810
2020-12-18,"North Central",16,1361
2020-12-18,"North East",14,426
2020-12-18,"North West",53,1138
2020-12-18,"Not Assigned",3,47
2020-12-18,"Regina",42,2606
2020-12-18,"Saskatoon",46,3836
2020-12-18,"South Central",7,510
2020-12-18,"South East",5,414
2020-12-18,"South West",2,547
2020-12-19,"Central East",24,496
2020-12-19,"Central West",5,330
2020-12-19,"Far North Central",3,102
2020-12-19,"Far North East",17,504
2020-12-19,"Far North West",9,819
2020-12-19,"North Central",42,1406
2020-12-19,"North East",12,438
2020-12-19,"North West",41,1180
2020-12-19,"Not Assigned",-5,42
2020-12-19,"Regina",29,2635
2020-12-19,"Saskatoon",57,3896
2020-12-19,"South Central",4,514
2020-12-19,"South East",4,418
2020-12-19,"South West",2,549
2020-12-20,"Central East",30,526
2020-12-20,"Central West",0,330
2020-12-20,"Far North Central",0,103
2020-12-20,"Far North East",15,519
2020-12-20,"Far North West",6,825
2020-12-20,"North Central",38,1446
2020-12-20,"North East",5,443
2020-12-20,"North West",30,1210
2020-12-20,"Not Assigned",0,42
2020-12-20,"Regina",32,2668
2020-12-20,"Saskatoon",55,3951
2020-12-20,"South Central",5,519
2020-12-20,"South East",6,424
2020-12-20,"South West",0,549
2020-12-21,"Central East",10,536
2020-12-21,"Central West",0,330
2020-12-21,"Far North Central",0,103
2020-12-21,"Far North East",13,532
2020-12-21,"Far North West",10,835
2020-12-21,"North Central",38,1484
2020-12-21,"North East",12,455
2020-12-21,"North West",37,1247
2020-12-21,"Not Assigned",3,45
2020-12-21,"Regina",26,2694
2020-12-21,"Saskatoon",46,3997
2020-12-21,"South Central",6,525
2020-12-21,"South East",4,428
2020-12-21,"South West",1,550
2020-12-22,"Central East",3,540
2020-12-22,"Central West",1,331
2020-12-22,"Far North Central",2,106
2020-12-22,"Far North East",14,548
2020-12-22,"Far North West",8,843
2020-12-22,"North Central",36,1522
2020-12-22,"North East",3,458
2020-12-22,"North West",35,1282
2020-12-22,"Not Assigned",-11,34
2020-12-22,"Regina",43,2739
2020-12-22,"Saskatoon",35,4035
2020-12-22,"South Central",0,525
2020-12-22,"South East",0,428
2020-12-22,"South West",1,551
2020-12-23,"Central East",1,541
2020-12-23,"Central West",0,331
2020-12-23,"Far North Central",0,106
2020-12-23,"Far North East",8,556
2020-12-23,"Far North West",14,857
2020-12-23,"North Central",24,1546
2020-12-23,"North East",8,466
2020-12-23,"North West",24,1306
2020-12-23,"Not Assigned",4,38
2020-12-23,"Regina",50,2789
2020-12-23,"Saskatoon",21,4056
2020-12-23,"South Central",0,525
2020-12-23,"South East",2,430
2020-12-23,"South West",3,554
2020-12-24,"Central East",10,551
2020-12-24,"Central West",2,333
2020-12-24,"Far North Central",0,106
2020-12-24,"Far North East",14,570
2020-12-24,"Far North West",10,867
2020-12-24,"North Central",28,1574
2020-12-24,"North East",3,469
2020-12-24,"North West",17,1323
2020-12-24,"Not Assigned",9,47
2020-12-24,"Regina",25,2814
2020-12-24,"Saskatoon",30,4086
2020-12-24,"South Central",3,528
2020-12-24,"South East",3,433
2020-12-24,"South West",0,554
2020-12-25,"Central East",0,551
2020-12-25,"Central West",0,333
2020-12-25,"Far North Central",0,106
2020-12-25,"Far North East",0,570
2020-12-25,"Far North West",0,867
2020-12-25,"North Central",0,1574
2020-12-25,"North East",0,469
2020-12-25,"North West",0,1323
2020-12-25,"Not Assigned",0,47
2020-12-25,"Regina",0,2814
2020-12-25,"Saskatoon",0,4086
2020-12-25,"South Central",0,528
2020-12-25,"South East",0,433
2020-12-25,"South West",0,554
2020-12-26,"Central East",0,551
2020-12-26,"Central West",0,333
2020-12-26,"Far North Central",0,106
2020-12-26,"Far North East",0,570
2020-12-26,"Far North West",0,867
2020-12-26,"North Central",0,1574
2020-12-26,"North East",0,469
2020-12-26,"North West",0,1323
2020-12-26,"Not Assigned",0,47
2020-12-26,"Regina",0,2814
2020-12-26,"Saskatoon",0,4086
2020-12-26,"South Central",0,528
2020-12-26,"South East",0,433
2020-12-26,"South West",0,554
2020-12-27,"Central East",21,573
2020-12-27,"Central West",2,335
2020-12-27,"Far North Central",0,106
2020-12-27,"Far North East",44,616
2020-12-27,"Far North West",25,892
2020-12-27,"North Central",104,1682
2020-12-27,"North East",22,491
2020-12-27,"North West",41,1364
2020-12-27,"Not Assigned",80,127
2020-12-27,"Regina",70,2884
2020-12-27,"Saskatoon",126,4212
2020-12-27,"South Central",4,532
2020-12-27,"South East",11,444
2020-12-27,"South West",2,556
2020-12-28,"Central East",0,573
2020-12-28,"Central West",0,335
2020-12-28,"Far North Central",0,106
2020-12-28,"Far North East",0,616
2020-12-28,"Far North West",0,892
2020-12-28,"North Central",0,1682
2020-12-28,"North East",0,491
2020-12-28,"North West",0,1364
2020-12-28,"Not Assigned",0,127
2020-12-28,"Regina",0,2884
2020-12-28,"Saskatoon",0,4212
2020-12-28,"South Central",0,532
2020-12-28,"South East",0,444
2020-12-28,"South West",0,556
2020-12-29,"Central East",7,581
2020-12-29,"Central West",4,339
2020-12-29,"Far North Central",0,106
2020-12-29,"Far North East",36,652
2020-12-29,"Far North West",4,896
2020-12-29,"North Central",33,1744
2020-12-29,"North East",8,499
2020-12-29,"North West",13,1378
2020-12-29,"Not Assigned",-22,105
2020-12-29,"Regina",39,2923
2020-12-29,"Saskatoon",39,4251
2020-12-29,"South Central",0,532
2020-12-29,"South East",15,459
2020-12-29,"South West",1,557
2020-12-30,"Central East",7,588
2020-12-30,"Central West",0,339
2020-12-30,"Far North Central",0,106
2020-12-30,"Far North East",25,677
2020-12-30,"Far North West",4,900
2020-12-30,"North Central",10,1770
2020-12-30,"North East",5,504
2020-12-30,"North West",9,1387
2020-12-30,"Not Assigned",-18,87
2020-12-30,"Regina",44,2968
2020-12-30,"Saskatoon",13,4264
2020-12-30,"South Central",3,535
2020-12-30,"South East",17,476
2020-12-30,"South West",2,559
2020-12-31,"Central East",4,592
2020-12-31,"Central West",2,341
2020-12-31,"Far North Central",0,106
2020-12-31,"Far North East",22,699
2020-12-31,"Far North West",9,909
2020-12-31,"North Central",37,1820
2020-12-31,"North East",2,506
2020-12-31,"North West",12,1401
2020-12-31,"Not Assigned",-4,83
2020-12-31,"Regina",23,2991
2020-12-31,"Saskatoon",47,4311
2020-12-31,"South Central",8,543
2020-12-31,"South East",10,486
2020-12-31,"South West",3,562
2021-01-01,"Central East",0,592
2021-01-01,"Central West",0,341
2021-01-01,"Far North Central",0,106
2021-01-01,"Far North East",0,699
2021-01-01,"Far North West",0,909
2021-01-01,"North Central",0,1820
2021-01-01,"North East",0,506
2021-01-01,"North West",0,1401
2021-01-01,"Not Assigned",0,83
2021-01-01,"Regina",0,2991
2021-01-01,"Saskatoon",0,4311
2021-01-01,"South Central",0,543
2021-01-01,"South East",0,486
2021-01-01,"South West",0,562
2021-01-02,"Central East",32,624
2021-01-02,"Central West",3,344
2021-01-02,"Far North Central",1,107
2021-01-02,"Far North East",90,793
2021-01-02,"Far North West",13,922
2021-01-02,"North Central",68,1916
2021-01-02,"North East",18,524
2021-01-02,"North West",51,1460
2021-01-02,"Not Assigned",-20,63
2021-01-02,"Regina",81,3073
2021-01-02,"Saskatoon",75,4386
2021-01-02,"South Central",18,561
2021-01-02,"South East",24,510
2021-01-02,"South West",0,562
2021-01-03,"Central East",6,630
2021-01-03,"Central West",1,345
2021-01-03,"Far North Central",0,107
2021-01-03,"Far North East",39,832
2021-01-03,"Far North West",17,939
2021-01-03,"North Central",50,1967
2021-01-03,"North East",2,526
2021-01-03,"North West",23,1484
2021-01-03,"Not Assigned",8,71
2021-01-03,"Regina",20,3093
2021-01-03,"Saskatoon",42,4428
2021-01-03,"South Central",13,574
2021-01-03,"South East",14,524
2021-01-03,"South West",1,563
2021-01-04,"Central East",8,638
2021-01-04,"Central West",5,350
2021-01-04,"Far North Central",1,108
2021-01-04,"Far North East",46,878
2021-01-04,"Far North West",18,957
2021-01-04,"North Central",63,2030
2021-01-04,"North East",5,531
2021-01-04,"North West",17,1501
2021-01-04,"Not Assigned",14,85
2021-01-04,"Regina",48,3141
2021-01-04,"Saskatoon",41,4469
2021-01-04,"South Central",8,582
2021-01-04,"South East",9,533
2021-01-04,"South West",1,564
2021-01-05,"Central East",13,651
2021-01-05,"Central West",1,351
2021-01-05,"Far North Central",0,108
2021-01-05,"Far North East",6,884
2021-01-05,"Far North West",8,965
2021-01-05,"North Central",14,2055
2021-01-05,"North East",5,538
2021-01-05,"North West",13,1514
2021-01-05,"Not Assigned",-1,84
2021-01-05,"Regina",39,3180
2021-01-05,"Saskatoon",33,4503
2021-01-05,"South Central",1,584
2021-01-05,"South East",6,539
2021-01-05,"South West",0,564
2021-01-06,"Central East",4,655
2021-01-06,"Central West",2,353
2021-01-06,"Far North Central",1,109
2021-01-06,"Far North East",32,917
2021-01-06,"Far North West",3,970
2021-01-06,"North Central",40,2098
2021-01-06,"North East",2,540
2021-01-06,"North West",18,1538
2021-01-06,"Not Assigned",35,119
2021-01-06,"Regina",70,3251
2021-01-06,"Saskatoon",44,4548
2021-01-06,"South Central",2,586
2021-01-06,"South East",16,555
2021-01-06,"South West",1,565
2021-01-07,"Central East",6,661
2021-01-07,"Central West",4,357
2021-01-07,"Far North Central",1,110
2021-01-07,"Far North East",24,942
2021-01-07,"Far North West",15,985
2021-01-07,"North Central",65,2164
2021-01-07,"North East",14,554
2021-01-07,"North West",11,1553
2021-01-07,"Not Assigned",21,140
2021-01-07,"Regina",49,3300
2021-01-07,"Saskatoon",83,4631
2021-01-07,"South Central",1,587
2021-01-07,"South East",33,588
2021-01-07,"South West",1,566
2021-01-08,"Central East",9,671
2021-01-08,"Central West",6,363
2021-01-08,"Far North Central",4,114
2021-01-08,"Far North East",52,1015
2021-01-08,"Far North West",20,1010
2021-01-08,"North Central",41,2226
2021-01-08,"North East",3,557
2021-01-08,"North West",46,1619
2021-01-08,"Not Assigned",-55,85
2021-01-08,"Regina",56,3357
2021-01-08,"Saskatoon",57,4690
2021-01-08,"South Central",6,593
2021-01-08,"South East",17,606
2021-01-08,"South West",2,568
2021-01-09,"Central East",14,685
2021-01-09,"Central West",2,365
2021-01-09,"Far North Central",8,122
2021-01-09,"Far North East",17,1034
2021-01-09,"Far North West",9,1024
2021-01-09,"North Central",18,2249
2021-01-09,"North East",30,587
2021-01-09,"North West",44,1662
2021-01-09,"Not Assigned",4,89
2021-01-09,"Regina",57,3414
2021-01-09,"Saskatoon",74,4765
2021-01-09,"South Central",8,601
2021-01-09,"South East",32,638
2021-01-09,"South West",0,568
2021-01-10,"Central East",11,685
2021-01-10,"Central West",2,365
2021-01-10,"Far North Central",4,122
2021-01-10,"Far North East",39,1034
2021-01-10,"Far North West",9,1024
2021-01-10,"North Central",39,2249
2021-01-10,"North East",26,587
2021-01-10,"North West",36,1662
2021-01-10,"Not Assigned",0,89
2021-01-10,"Regina",43,3414
2021-01-10,"Saskatoon",56,4765
2021-01-10,"South Central",8,601
2021-01-10,"South East",24,638
2021-01-10,"South West",0,568
2021-01-11,"Central East",12,708
2021-01-11,"Central West",2,369
2021-01-11,"Far North Central",5,131
2021-01-11,"Far North East",40,1117
2021-01-11,"Far North West",24,1062
2021-01-11,"North Central",55,2352
2021-01-11,"North East",22,636
2021-01-11,"North West",64,1765
2021-01-11,"Not Assigned",14,103
2021-01-11,"Regina",45,3503
2021-01-11,"Saskatoon",86,4909
2021-01-11,"South Central",4,613
2021-01-11,"South East",23,685
2021-01-11,"South West",1,569
2021-01-12,"Central East",10,718
2021-01-12,"Central West",2,371
2021-01-12,"Far North Central",2,133
2021-01-12,"Far North East",20,1146
2021-01-12,"Far North West",11,1079
2021-01-12,"North Central",26,2388
2021-01-12,"North East",5,641
2021-01-12,"North West",30,1797
2021-01-12,"Not Assigned",4,107
2021-01-12,"Regina",37,3540
2021-01-12,"Saskatoon",53,4962
2021-01-12,"South Central",8,621
2021-01-12,"South East",11,696
2021-01-12,"South West",2,571
2021-01-13,"Central East",8,726
2021-01-13,"Central West",1,372
2021-01-13,"Far North Central",10,143
2021-01-13,"Far North East",9,1156
2021-01-13,"Far North West",12,1094
2021-01-13,"North Central",27,2423
2021-01-13,"North East",27,669
2021-01-13,"North West",24,1826
2021-01-13,"Not Assigned",-5,102
2021-01-13,"Regina",23,3563
2021-01-13,"Saskatoon",82,5044
2021-01-13,"South Central",0,621
2021-01-13,"South East",11,707
2021-01-13,"South West",0,571
2021-01-14,"Central East",7,733
2021-01-14,"Central West",2,374
2021-01-14,"Far North Central",8,154
2021-01-14,"Far North East",29,1186
2021-01-14,"Far North West",14,1110
2021-01-14,"North Central",39,2468
2021-01-14,"North East",7,677
2021-01-14,"North West",18,1846
2021-01-14,"Not Assigned",-10,92
2021-01-14,"Regina",51,3614
2021-01-14,"Saskatoon",99,5144
2021-01-14,"South Central",7,628
2021-01-14,"South East",24,731
2021-01-14,"South West",1,572
2021-01-15,"Central East",14,747
2021-01-15,"Central West",2,376
2021-01-15,"Far North Central",2,156
2021-01-15,"Far North East",24,1213
2021-01-15,"Far North West",46,1164
2021-01-15,"North Central",38,2507
2021-01-15,"North East",36,714
2021-01-15,"North West",45,1892
2021-01-15,"Not Assigned",-3,89
2021-01-15,"Regina",42,3659
2021-01-15,"Saskatoon",88,5232
2021-01-15,"South Central",4,632
2021-01-15,"South East",30,761
2021-01-15,"South West",1,573
2021-01-16,"Central East",5,752
2021-01-16,"Central West",0,376
2021-01-16,"Far North Central",1,157
2021-01-16,"Far North East",15,1230
2021-01-16,"Far North West",10,1175
2021-01-16,"North Central",23,2536
2021-01-16,"North East",13,727
2021-01-16,"North West",49,1942
2021-01-16,"Not Assigned",-5,84
2021-01-16,"Regina",47,3706
2021-01-16,"Saskatoon",68,5301
2021-01-16,"South Central",6,638
2021-01-16,"South East",26,787
2021-01-16,"South West",0,574
2021-01-17,"Central East",9,761
2021-01-17,"Central West",3,379
2021-01-17,"Far North Central",1,158
2021-01-17,"Far North East",10,1243
2021-01-17,"Far North West",34,1209
2021-01-17,"North Central",23,2559
2021-01-17,"North East",33,760
2021-01-17,"North West",21,1965
2021-01-17,"Not Assigned",3,87
2021-01-17,"Regina",37,3743
2021-01-17,"Saskatoon",94,5395
2021-01-17,"South Central",0,638
2021-01-17,"South East",13,800
2021-01-17,"South West",1,575
2021-01-18,"Central East",10,771
2021-01-18,"Central West",1,380
2021-01-18,"Far North Central",12,170
2021-01-18,"Far North East",20,1263
2021-01-18,"Far North West",45,1254
2021-01-18,"North Central",13,2574
2021-01-18,"North East",33,793
2021-01-18,"North West",41,2008
2021-01-18,"Not Assigned",15,102
2021-01-18,"Regina",25,3768
2021-01-18,"Saskatoon",55,5451
2021-01-18,"South Central",5,644
2021-01-18,"South East",7,807
2021-01-18,"South West",2,577
2021-01-19,"Central East",19,790
2021-01-19,"Central West",3,383
2021-01-19,"Far North Central",16,186
2021-01-19,"Far North East",18,1281
2021-01-19,"Far North West",25,1280
2021-01-19,"North Central",30,2608
2021-01-19,"North East",10,803
2021-01-19,"North West",29,2038
2021-01-19,"Not Assigned",18,120
2021-01-19,"Regina",43,3812
2021-01-19,"Saskatoon",69,5520
2021-01-19,"South Central",0,644
2021-01-19,"South East",19,826
2021-01-19,"South West",3,580
2021-01-20,"Central East",15,806
2021-01-20,"Central West",6,389
2021-01-20,"Far North Central",1,187
2021-01-20,"Far North East",18,1301
2021-01-20,"Far North West",27,1323
2021-01-20,"North Central",9,2619
2021-01-20,"North East",17,820
2021-01-20,"North West",39,2085
2021-01-20,"Not Assigned",-23,97
2021-01-20,"Regina",23,3836
2021-01-20,"Saskatoon",66,5588
2021-01-20,"South Central",2,646
2021-01-20,"South East",8,834
2021-01-20,"South West",1,581
2021-01-21,"Central East",12,817
2021-01-21,"Central West",4,393
2021-01-21,"Far North Central",6,193
2021-01-21,"Far North East",7,1308
2021-01-21,"Far North West",14,1337
2021-01-21,"North Central",21,2640
2021-01-21,"North East",11,831
2021-01-21,"North West",18,2104
2021-01-21,"Not Assigned",2,99
2021-01-21,"Regina",50,3887
2021-01-21,"Saskatoon",62,5650
2021-01-21,"South Central",4,650
2021-01-21,"South East",12,846
2021-01-21,"South West",2,583
2021-01-22,"Central East",14,831
2021-01-22,"Central West",7,400
2021-01-22,"Far North Central",1,194
2021-01-22,"Far North East",14,1322
2021-01-22,"Far North West",11,1353
2021-01-22,"North Central",39,2680
2021-01-22,"North East",20,851
2021-01-22,"North West",40,2144
2021-01-22,"Not Assigned",-2,97
2021-01-22,"Regina",47,3934
2021-01-22,"Saskatoon",88,5739
2021-01-22,"South Central",4,654
2021-01-22,"South East",14,860
2021-01-22,"South West",1,584
2021-01-23,"Central East",5,836
2021-01-23,"Central West",3,403
2021-01-23,"Far North Central",10,204
2021-01-23,"Far North East",16,1341
2021-01-23,"Far North West",50,1403
2021-01-23,"North Central",19,2701
2021-01-23,"North East",16,867
2021-01-23,"North West",41,2190
2021-01-23,"Not Assigned",0,97
2021-01-23,"Regina",41,3975
2021-01-23,"Saskatoon",51,5790
2021-01-23,"South Central",0,654
2021-01-23,"South East",11,871
2021-01-23,"South West",1,585
2021-01-24,"Central East",11,847
2021-01-24,"Central West",6,409
2021-01-24,"Far North Central",1,205
2021-01-24,"Far North East",3,1344
2021-01-24,"Far North West",26,1430
2021-01-24,"North Central",14,2718
2021-01-24,"North East",9,876
2021-01-24,"North West",52,2246
2021-01-24,"Not Assigned",-6,91
2021-01-24,"Regina",42,4017
2021-01-24,"Saskatoon",72,5862
2021-01-24,"South Central",4,658
2021-01-24,"South East",17,888
2021-01-24,"South West",1,586
2021-01-25,"Central East",30,877
2021-01-25,"Central West",5,414
2021-01-25,"Far North Central",2,207
2021-01-25,"Far North East",3,1347
2021-01-25,"Far North West",17,1447
2021-01-25,"North Central",12,2731
2021-01-25,"North East",36,912
2021-01-25,"North West",33,2280
2021-01-25,"Not Assigned",0,91
2021-01-25,"Regina",42,4059
2021-01-25,"Saskatoon",49,5910
2021-01-25,"South Central",2,660
2021-01-25,"South East",6,895
2021-01-25,"South West",0,586
2021-01-26,"Central East",4,881
2021-01-26,"Central West",3,417
2021-01-26,"Far North Central",3,210
2021-01-26,"Far North East",4,1352
2021-01-26,"Far North West",23,1470
2021-01-26,"North Central",31,2763
2021-01-26,"North East",7,919
2021-01-26,"North West",45,2325
2021-01-26,"Not Assigned",7,98
2021-01-26,"Regina",46,4105
2021-01-26,"Saskatoon",47,5957
2021-01-26,"South Central",2,662
2021-01-26,"South East",6,901
2021-01-26,"South West",0,586
2021-01-27,"Central East",7,888
2021-01-27,"Central West",2,419
2021-01-27,"Far North Central",1,211
2021-01-27,"Far North East",3,1355
2021-01-27,"Far North West",5,1480
2021-01-27,"North Central",8,2772
2021-01-27,"North East",8,927
2021-01-27,"North West",8,2336
2021-01-27,"Not Assigned",-6,92
2021-01-27,"Regina",38,4143
2021-01-27,"Saskatoon",48,6005
2021-01-27,"South Central",2,664
2021-01-27,"South East",15,916
2021-01-27,"South West",0,586
2021-01-28,"Central East",10,898
2021-01-28,"Central West",5,424
2021-01-28,"Far North Central",7,218
2021-01-28,"Far North East",14,1370
2021-01-28,"Far North West",25,1505
2021-01-28,"North Central",13,2787
2021-01-28,"North East",6,933
2021-01-28,"North West",20,2357
2021-01-28,"Not Assigned",-5,87
2021-01-28,"Regina",54,4197
2021-01-28,"Saskatoon",70,6075
2021-01-28,"South Central",4,668
2021-01-28,"South East",16,933
2021-01-28,"South West",0,586
2021-01-29,"Central East",25,923
2021-01-29,"Central West",9,433
2021-01-29,"Far North Central",3,221
2021-01-29,"Far North East",16,1386
2021-01-29,"Far North West",30,1535
2021-01-29,"North Central",26,2813
2021-01-29,"North East",13,946
2021-01-29,"North West",27,2385
2021-01-29,"Not Assigned",7,94
2021-01-29,"Regina",58,4255
2021-01-29,"Saskatoon",90,6165
2021-01-29,"South Central",3,671
2021-01-29,"South East",19,952
2021-01-29,"South West",1,587
2021-01-30,"Central East",9,932
2021-01-30,"Central West",1,435
2021-01-30,"Far North Central",6,228
2021-01-30,"Far North East",20,1408
2021-01-30,"Far North West",10,1546
2021-01-30,"North Central",26,2840
2021-01-30,"North East",14,960
2021-01-30,"North West",40,2428
2021-01-30,"Not Assigned",2,96
2021-01-30,"Regina",53,4308
2021-01-30,"Saskatoon",45,6210
2021-01-30,"South Central",2,673
2021-01-30,"South East",18,970
2021-01-30,"South West",5,592
2021-01-31,"Central East",8,940
2021-01-31,"Central West",1,436
2021-01-31,"Far North Central",0,228
2021-01-31,"Far North East",24,1432
2021-01-31,"Far North West",25,1571
2021-01-31,"North Central",19,2859
2021-01-31,"North East",0,960
2021-01-31,"North West",29,2458
2021-01-31,"Not Assigned",11,107
2021-01-31,"Regina",26,4334
